"idCaptura";"fkMaquinaRecurso";"registro";"dthCriacao"
9096;4;1.0;"2024-10-15 16:43:07"
9097;7;1353.0;"2024-10-15 16:43:16"
9098;8;142.0;"2024-10-15 16:43:16"
9099;10;1204849.0;"2024-10-15 16:43:16"
9100;9;354543.0;"2024-10-15 16:43:16"
9101;1;6.3;"2024-10-15 16:43:37"
9102;2;73.1;"2024-10-15 16:43:37"
9103;5;0.0;"2024-10-15 16:43:37"
9104;6;0.0;"2024-10-15 16:43:37"
9105;3;0.0;"2024-10-15 16:43:37"
9106;4;1.0;"2024-10-15 16:43:37"
9107;7;1353.0;"2024-10-15 16:43:47"
9108;8;142.0;"2024-10-15 16:43:47"
9109;10;1205318.0;"2024-10-15 16:43:47"
9110;9;354932.0;"2024-10-15 16:43:47"
9111;1;7.5;"2024-10-15 16:44:07"
9112;2;72.7;"2024-10-15 16:44:07"
9113;5;0.0;"2024-10-15 16:44:07"
9114;6;0.0;"2024-10-15 16:44:07"
9115;3;0.0;"2024-10-15 16:44:07"
9116;4;1.0;"2024-10-15 16:44:07"
9117;7;1354.0;"2024-10-15 16:44:17"
9118;8;142.0;"2024-10-15 16:44:17"
9119;10;1206682.0;"2024-10-15 16:44:17"
9120;9;355539.0;"2024-10-15 16:44:17"
9121;1;8.8;"2024-10-15 16:44:37"
9122;2;73.7;"2024-10-15 16:44:37"
9123;5;0.0;"2024-10-15 16:44:37"
9124;6;0.0;"2024-10-15 16:44:37"
9125;3;0.0;"2024-10-15 16:44:37"
9126;4;1.0;"2024-10-15 16:44:37"
9127;7;1356.0;"2024-10-15 16:44:48"
9128;8;142.0;"2024-10-15 16:44:48"
9129;10;1207646.0;"2024-10-15 16:44:48"
9130;9;355864.0;"2024-10-15 16:44:48"
9131;1;4.9;"2024-10-15 16:45:07"
9132;2;73.6;"2024-10-15 16:45:07"
9133;5;0.0;"2024-10-15 16:45:07"
9134;6;0.0;"2024-10-15 16:45:07"
9135;3;0.0;"2024-10-15 16:45:07"
9136;4;1.0;"2024-10-15 16:45:07"
9137;7;1356.0;"2024-10-15 16:45:18"
9138;8;143.0;"2024-10-15 16:45:18"
9139;10;1208212.0;"2024-10-15 16:45:18"
9140;9;356153.0;"2024-10-15 16:45:18"
9141;1;7.5;"2024-10-15 16:45:37"
9142;2;74.5;"2024-10-15 16:45:37"
9143;5;0.0;"2024-10-15 16:45:37"
9144;6;0.0;"2024-10-15 16:45:37"
9145;3;0.0;"2024-10-15 16:45:37"
9146;4;1.0;"2024-10-15 16:45:37"
9147;7;1356.0;"2024-10-15 16:45:49"
9148;8;143.0;"2024-10-15 16:45:49"
9149;10;1208447.0;"2024-10-15 16:45:49"
9150;9;356388.0;"2024-10-15 16:45:49"
9151;1;9.1;"2024-10-15 16:46:07"
9152;2;72.7;"2024-10-15 16:46:07"
9153;5;0.0;"2024-10-15 16:46:07"
9154;6;0.0;"2024-10-15 16:46:07"
9155;3;0.0;"2024-10-15 16:46:07"
9156;4;1.0;"2024-10-15 16:46:07"
9157;7;1356.0;"2024-10-15 16:46:19"
9158;8;143.0;"2024-10-15 16:46:19"
9159;10;1208577.0;"2024-10-15 16:46:19"
9160;9;356540.0;"2024-10-15 16:46:19"
9161;1;4.3;"2024-10-15 16:46:37"
9162;2;72.6;"2024-10-15 16:46:37"
9163;5;0.0;"2024-10-15 16:46:37"
9164;6;0.0;"2024-10-15 16:46:37"
9165;3;0.0;"2024-10-15 16:46:37"
9166;4;1.0;"2024-10-15 16:46:37"
9167;7;1357.0;"2024-10-15 16:46:50"
9168;8;143.0;"2024-10-15 16:46:50"
9169;10;1209901.0;"2024-10-15 16:46:50"
9170;9;357121.0;"2024-10-15 16:46:50"
9171;1;9.0;"2024-10-15 16:47:07"
9172;2;71.9;"2024-10-15 16:47:07"
9173;5;0.0;"2024-10-15 16:47:07"
9174;6;0.0;"2024-10-15 16:47:07"
9175;3;0.0;"2024-10-15 16:47:07"
9176;4;1.0;"2024-10-15 16:47:07"
9177;7;1358.0;"2024-10-15 16:47:20"
9178;8;143.0;"2024-10-15 16:47:20"
9179;10;1210847.0;"2024-10-15 16:47:20"
9180;9;357391.0;"2024-10-15 16:47:20"
9181;1;11.8;"2024-10-15 16:47:37"
9182;2;74.8;"2024-10-15 16:47:37"
9183;5;0.0;"2024-10-15 16:47:37"
9184;6;0.0;"2024-10-15 16:47:37"
9185;3;0.0;"2024-10-15 16:47:37"
9186;4;1.0;"2024-10-15 16:47:37"
9187;7;1360.0;"2024-10-15 16:47:51"
9188;8;144.0;"2024-10-15 16:47:51"
9189;10;1212723.0;"2024-10-15 16:47:51"
9190;9;358257.0;"2024-10-15 16:47:51"
9191;1;11.2;"2024-10-15 16:48:07"
9192;2;74.1;"2024-10-15 16:48:07"
9193;5;0.0;"2024-10-15 16:48:07"
9194;6;0.0;"2024-10-15 16:48:07"
9195;3;0.0;"2024-10-15 16:48:07"
9196;4;1.0;"2024-10-15 16:48:07"
9197;7;1361.0;"2024-10-15 16:48:21"
9198;8;144.0;"2024-10-15 16:48:21"
9199;10;1213702.0;"2024-10-15 16:48:21"
9200;9;358564.0;"2024-10-15 16:48:21"
9201;1;8.5;"2024-10-15 16:48:37"
9202;2;75.2;"2024-10-15 16:48:37"
9203;5;0.0;"2024-10-15 16:48:37"
9204;6;0.0;"2024-10-15 16:48:37"
9205;3;0.0;"2024-10-15 16:48:38"
9206;4;1.0;"2024-10-15 16:48:38"
9207;7;1362.0;"2024-10-15 16:48:52"
9208;8;144.0;"2024-10-15 16:48:52"
9209;10;1214415.0;"2024-10-15 16:48:52"
9210;9;359054.0;"2024-10-15 16:48:52"
9211;1;6.6;"2024-10-15 16:49:08"
9212;2;75.0;"2024-10-15 16:49:08"
9213;5;0.0;"2024-10-15 16:49:08"
9214;6;0.0;"2024-10-15 16:49:08"
9215;3;0.0;"2024-10-15 16:49:08"
9216;4;1.0;"2024-10-15 16:49:08"
9217;7;1362.0;"2024-10-15 16:49:22"
9218;8;144.0;"2024-10-15 16:49:22"
9219;10;1214617.0;"2024-10-15 16:49:22"
9220;9;359233.0;"2024-10-15 16:49:22"
9221;1;8.3;"2024-10-15 16:49:38"
9222;2;76.8;"2024-10-15 16:49:38"
9223;5;0.0;"2024-10-15 16:49:38"
9224;6;0.0;"2024-10-15 16:49:38"
9225;3;0.0;"2024-10-15 16:49:38"
9226;4;1.0;"2024-10-15 16:49:38"
9227;7;1362.0;"2024-10-15 16:49:53"
9228;8;144.0;"2024-10-15 16:49:53"
9229;10;1214864.0;"2024-10-15 16:49:53"
9230;9;359490.0;"2024-10-15 16:49:53"
9231;1;5.5;"2024-10-15 16:50:08"
9232;2;74.5;"2024-10-15 16:50:08"
9233;5;0.0;"2024-10-15 16:50:08"
9234;6;0.0;"2024-10-15 16:50:08"
9235;3;0.0;"2024-10-15 16:50:08"
9236;4;1.0;"2024-10-15 16:50:08"
9237;7;1362.0;"2024-10-15 16:50:23"
9238;8;144.0;"2024-10-15 16:50:23"
9239;10;1214945.0;"2024-10-15 16:50:23"
9240;9;359593.0;"2024-10-15 16:50:23"
9241;1;5.1;"2024-10-15 16:50:38"
9242;2;75.5;"2024-10-15 16:50:38"
9243;5;0.0;"2024-10-15 16:50:38"
9244;6;0.0;"2024-10-15 16:50:38"
9245;3;0.0;"2024-10-15 16:50:38"
9246;4;1.0;"2024-10-15 16:50:38"
9247;7;1362.0;"2024-10-15 16:50:54"
9248;8;144.0;"2024-10-15 16:50:54"
9249;10;1215575.0;"2024-10-15 16:50:54"
9250;9;359943.0;"2024-10-15 16:50:54"
9251;1;7.1;"2024-10-15 16:51:08"
9252;2;74.6;"2024-10-15 16:51:08"
9253;5;0.0;"2024-10-15 16:51:08"
9254;6;0.0;"2024-10-15 16:51:08"
9255;3;0.0;"2024-10-15 16:51:08"
9256;4;1.0;"2024-10-15 16:51:08"
9257;7;1364.0;"2024-10-15 16:51:25"
9258;8;144.0;"2024-10-15 16:51:25"
9259;10;1217200.0;"2024-10-15 16:51:25"
9260;9;360576.0;"2024-10-15 16:51:25"
9261;1;14.0;"2024-10-15 16:51:38"
9262;2;74.7;"2024-10-15 16:51:38"
9263;5;0.0;"2024-10-15 16:51:38"
9264;6;0.0;"2024-10-15 16:51:38"
9265;3;0.0;"2024-10-15 16:51:38"
9266;4;1.0;"2024-10-15 16:51:38"
9267;7;1365.0;"2024-10-15 16:51:56"
9268;8;144.0;"2024-10-15 16:51:56"
9269;10;1218135.0;"2024-10-15 16:51:56"
9270;9;360879.0;"2024-10-15 16:51:56"
9271;1;5.7;"2024-10-15 16:52:08"
9272;2;74.4;"2024-10-15 16:52:08"
9273;5;0.0;"2024-10-15 16:52:08"
9274;6;0.0;"2024-10-15 16:52:08"
9275;3;0.0;"2024-10-15 16:52:08"
9276;4;1.0;"2024-10-15 16:52:08"
9277;7;1366.0;"2024-10-15 16:52:26"
9278;8;144.0;"2024-10-15 16:52:26"
9279;10;1218988.0;"2024-10-15 16:52:26"
9280;9;361215.0;"2024-10-15 16:52:26"
9281;1;5.2;"2024-10-15 16:52:38"
9282;2;74.1;"2024-10-15 16:52:38"
9283;5;0.0;"2024-10-15 16:52:38"
9284;6;0.0;"2024-10-15 16:52:38"
9285;3;0.0;"2024-10-15 16:52:38"
9286;4;1.0;"2024-10-15 16:52:38"
9287;7;1366.0;"2024-10-15 16:52:57"
9288;8;144.0;"2024-10-15 16:52:57"
9289;10;1219465.0;"2024-10-15 16:52:57"
9290;9;361465.0;"2024-10-15 16:52:57"
9291;1;7.4;"2024-10-15 16:53:08"
9292;2;74.8;"2024-10-15 16:53:08"
9293;5;0.0;"2024-10-15 16:53:08"
9294;6;0.0;"2024-10-15 16:53:08"
9295;3;0.0;"2024-10-15 16:53:08"
9296;4;1.0;"2024-10-15 16:53:08"
9297;7;1366.0;"2024-10-15 16:53:27"
9298;8;145.0;"2024-10-15 16:53:27"
9299;10;1219692.0;"2024-10-15 16:53:27"
9300;9;361717.0;"2024-10-15 16:53:27"
9301;1;14.2;"2024-10-15 16:53:38"
9302;2;73.8;"2024-10-15 16:53:38"
9303;5;0.0;"2024-10-15 16:53:38"
9304;6;0.0;"2024-10-15 16:53:39"
9305;3;0.0;"2024-10-15 16:53:39"
9306;4;1.0;"2024-10-15 16:53:39"
9307;7;1367.0;"2024-10-15 16:53:58"
9308;8;145.0;"2024-10-15 16:53:58"
9309;10;1220562.0;"2024-10-15 16:53:58"
9310;9;362182.0;"2024-10-15 16:53:58"
9311;1;8.7;"2024-10-15 16:54:09"
9312;2;74.0;"2024-10-15 16:54:09"
9313;5;0.0;"2024-10-15 16:54:09"
9314;6;0.0;"2024-10-15 16:54:09"
9315;3;0.0;"2024-10-15 16:54:09"
9316;4;1.0;"2024-10-15 16:54:09"
9317;7;1368.0;"2024-10-15 16:54:28"
9318;8;145.0;"2024-10-15 16:54:28"
9319;10;1221767.0;"2024-10-15 16:54:28"
9320;9;362656.0;"2024-10-15 16:54:28"
9321;1;5.4;"2024-10-15 16:54:39"
9322;2;74.1;"2024-10-15 16:54:39"
9323;5;0.0;"2024-10-15 16:54:39"
9324;6;0.0;"2024-10-15 16:54:39"
9325;3;0.0;"2024-10-15 16:54:39"
9326;4;1.0;"2024-10-15 16:54:39"
9327;7;1376.0;"2024-10-15 16:54:59"
9328;8;145.0;"2024-10-15 16:54:59"
9329;10;1227636.0;"2024-10-15 16:54:59"
9330;9;364291.0;"2024-10-15 16:54:59"
9331;1;9.0;"2024-10-15 16:55:09"
9332;2;74.7;"2024-10-15 16:55:09"
9333;5;0.0;"2024-10-15 16:55:09"
9334;6;0.0;"2024-10-15 16:55:09"
9335;3;0.0;"2024-10-15 16:55:09"
9336;4;1.0;"2024-10-15 16:55:09"
9337;7;1377.0;"2024-10-15 16:55:29"
9338;8;145.0;"2024-10-15 16:55:29"
9339;10;1228698.0;"2024-10-15 16:55:29"
9340;9;364622.0;"2024-10-15 16:55:29"
9341;1;7.2;"2024-10-15 16:55:39"
9342;2;74.5;"2024-10-15 16:55:39"
9343;5;0.0;"2024-10-15 16:55:39"
9344;6;0.0;"2024-10-15 16:55:39"
9345;3;0.0;"2024-10-15 16:55:39"
9346;4;1.0;"2024-10-15 16:55:39"
9347;7;1378.0;"2024-10-15 16:56:00"
9348;8;145.0;"2024-10-15 16:56:00"
9349;10;1230036.0;"2024-10-15 16:56:00"
9350;9;365217.0;"2024-10-15 16:56:00"
9351;1;8.1;"2024-10-15 16:56:09"
9352;2;74.7;"2024-10-15 16:56:09"
9353;5;0.0;"2024-10-15 16:56:09"
9354;6;0.0;"2024-10-15 16:56:09"
9355;3;0.0;"2024-10-15 16:56:09"
9356;4;1.0;"2024-10-15 16:56:09"
9357;7;1378.0;"2024-10-15 16:56:30"
9358;8;145.0;"2024-10-15 16:56:30"
9359;10;1230206.0;"2024-10-15 16:56:30"
9360;9;365396.0;"2024-10-15 16:56:30"
9361;1;7.1;"2024-10-15 16:56:39"
9362;2;74.5;"2024-10-15 16:56:39"
9363;5;0.0;"2024-10-15 16:56:39"
9364;6;0.0;"2024-10-15 16:56:39"
9365;3;0.0;"2024-10-15 16:56:39"
9366;4;1.0;"2024-10-15 16:56:39"
9367;7;1379.0;"2024-10-15 16:57:01"
9368;8;145.0;"2024-10-15 16:57:01"
9369;10;1230394.0;"2024-10-15 16:57:01"
9370;9;365579.0;"2024-10-15 16:57:01"
9371;1;6.1;"2024-10-15 16:57:09"
9372;2;75.5;"2024-10-15 16:57:09"
9373;5;0.0;"2024-10-15 16:57:09"
9374;6;0.0;"2024-10-15 16:57:09"
9375;3;0.0;"2024-10-15 16:57:09"
9376;4;1.0;"2024-10-15 16:57:09"
9377;7;1379.0;"2024-10-15 16:57:31"
9378;8;145.0;"2024-10-15 16:57:31"
9379;10;1230497.0;"2024-10-15 16:57:31"
9380;9;365700.0;"2024-10-15 16:57:31"
9381;1;5.3;"2024-10-15 16:57:39"
9382;2;74.5;"2024-10-15 16:57:39"
9383;5;0.0;"2024-10-15 16:57:39"
9384;6;0.0;"2024-10-15 16:57:39"
9385;3;0.0;"2024-10-15 16:57:39"
9386;4;1.0;"2024-10-15 16:57:39"
9387;7;1380.0;"2024-10-15 16:58:02"
9388;8;145.0;"2024-10-15 16:58:02"
9389;10;1231602.0;"2024-10-15 16:58:02"
9390;9;366147.0;"2024-10-15 16:58:02"
9391;1;5.2;"2024-10-15 16:58:09"
9392;2;75.1;"2024-10-15 16:58:09"
9393;5;0.0;"2024-10-15 16:58:09"
9394;6;0.0;"2024-10-15 16:58:09"
9395;3;0.0;"2024-10-15 16:58:09"
9396;4;1.0;"2024-10-15 16:58:09"
9397;7;1381.0;"2024-10-15 16:58:32"
9398;8;146.0;"2024-10-15 16:58:32"
9399;10;1232977.0;"2024-10-15 16:58:32"
9400;9;366489.0;"2024-10-15 16:58:32"
9401;1;6.9;"2024-10-15 16:58:39"
9402;2;73.8;"2024-10-15 16:58:40"
9403;5;0.0;"2024-10-15 16:58:40"
9404;6;0.0;"2024-10-15 16:58:40"
9405;3;0.0;"2024-10-15 16:58:40"
9406;4;1.0;"2024-10-15 16:58:40"
9407;7;1382.0;"2024-10-15 16:59:03"
9408;8;147.0;"2024-10-15 16:59:03"
9409;10;1234097.0;"2024-10-15 16:59:03"
9410;9;366806.0;"2024-10-15 16:59:03"
9411;1;6.7;"2024-10-15 16:59:10"
9412;2;75.2;"2024-10-15 16:59:10"
9413;5;0.0;"2024-10-15 16:59:10"
9414;6;0.0;"2024-10-15 16:59:10"
9415;3;0.0;"2024-10-15 16:59:10"
9416;4;1.0;"2024-10-15 16:59:10"
9417;7;1383.0;"2024-10-15 16:59:33"
9418;8;147.0;"2024-10-15 16:59:33"
9419;10;1234945.0;"2024-10-15 16:59:33"
9420;9;367053.0;"2024-10-15 16:59:33"
9421;1;5.4;"2024-10-15 16:59:40"
9422;2;73.9;"2024-10-15 16:59:40"
9423;5;0.0;"2024-10-15 16:59:40"
9424;6;0.0;"2024-10-15 16:59:40"
9425;3;0.0;"2024-10-15 16:59:40"
9426;4;1.0;"2024-10-15 16:59:40"
9427;7;1383.0;"2024-10-15 17:00:04"
9428;8;148.0;"2024-10-15 17:00:04"
9429;10;1235616.0;"2024-10-15 17:00:04"
9430;9;367316.0;"2024-10-15 17:00:04"
9431;1;6.2;"2024-10-15 17:00:10"
9432;2;74.6;"2024-10-15 17:00:10"
9433;5;0.0;"2024-10-15 17:00:10"
9434;6;0.0;"2024-10-15 17:00:10"
9435;3;0.0;"2024-10-15 17:00:10"
9436;4;1.0;"2024-10-15 17:00:10"
9437;7;1383.0;"2024-10-15 17:00:34"
9438;8;149.0;"2024-10-15 17:00:34"
9439;10;1236183.0;"2024-10-15 17:00:34"
9440;9;367515.0;"2024-10-15 17:00:34"
9441;1;6.4;"2024-10-15 17:00:40"
9442;2;74.1;"2024-10-15 17:00:40"
9443;5;0.0;"2024-10-15 17:00:40"
9444;6;0.0;"2024-10-15 17:00:40"
9445;3;0.0;"2024-10-15 17:00:40"
9446;4;1.0;"2024-10-15 17:00:40"
9447;7;1383.0;"2024-10-15 17:01:05"
9448;8;150.0;"2024-10-15 17:01:05"
9449;10;1236901.0;"2024-10-15 17:01:05"
9450;9;367866.0;"2024-10-15 17:01:05"
9451;1;4.3;"2024-10-15 17:01:10"
9452;2;73.8;"2024-10-15 17:01:10"
9453;5;0.0;"2024-10-15 17:01:10"
9454;6;0.0;"2024-10-15 17:01:10"
9455;3;0.0;"2024-10-15 17:01:10"
9456;4;1.0;"2024-10-15 17:01:10"
9457;7;1383.0;"2024-10-15 17:01:35"
9458;8;151.0;"2024-10-15 17:01:35"
9459;10;1237485.0;"2024-10-15 17:01:35"
9460;9;368198.0;"2024-10-15 17:01:35"
9461;1;8.2;"2024-10-15 17:01:40"
9462;2;74.7;"2024-10-15 17:01:40"
9463;5;0.0;"2024-10-15 17:01:40"
9464;6;0.0;"2024-10-15 17:01:40"
9465;3;0.0;"2024-10-15 17:01:40"
9466;4;1.0;"2024-10-15 17:01:40"
9467;7;1385.0;"2024-10-15 17:02:06"
9468;8;151.0;"2024-10-15 17:02:06"
9469;10;1239126.0;"2024-10-15 17:02:06"
9470;9;368703.0;"2024-10-15 17:02:06"
9471;1;7.2;"2024-10-15 17:02:10"
9472;2;74.3;"2024-10-15 17:02:10"
9473;5;0.0;"2024-10-15 17:02:10"
9474;6;0.0;"2024-10-15 17:02:10"
9475;3;0.0;"2024-10-15 17:02:10"
9476;4;1.0;"2024-10-15 17:02:10"
9477;7;1386.0;"2024-10-15 17:02:36"
9478;8;151.0;"2024-10-15 17:02:36"
9479;10;1240084.0;"2024-10-15 17:02:36"
9480;9;368971.0;"2024-10-15 17:02:36"
9481;1;5.0;"2024-10-15 17:02:40"
9482;2;73.8;"2024-10-15 17:02:40"
9483;5;0.0;"2024-10-15 17:02:40"
9484;6;0.0;"2024-10-15 17:02:40"
9485;3;0.0;"2024-10-15 17:02:41"
9486;4;1.0;"2024-10-15 17:02:41"
9487;7;1387.0;"2024-10-15 17:03:07"
9488;8;151.0;"2024-10-15 17:03:07"
9489;10;1241006.0;"2024-10-15 17:03:07"
9490;9;369269.0;"2024-10-15 17:03:07"
9491;1;4.3;"2024-10-15 17:03:11"
9492;2;73.5;"2024-10-15 17:03:11"
9493;5;0.0;"2024-10-15 17:03:11"
9494;6;0.0;"2024-10-15 17:03:11"
9495;3;0.0;"2024-10-15 17:03:11"
9496;4;1.0;"2024-10-15 17:03:11"
9497;7;1388.0;"2024-10-15 17:03:38"
9498;8;151.0;"2024-10-15 17:03:38"
9499;10;1241586.0;"2024-10-15 17:03:38"
9500;9;369518.0;"2024-10-15 17:03:38"
9501;1;7.3;"2024-10-15 17:03:41"
9502;2;74.5;"2024-10-15 17:03:41"
9503;5;0.0;"2024-10-15 17:03:41"
9504;6;0.0;"2024-10-15 17:03:41"
9505;3;0.0;"2024-10-15 17:03:41"
9506;4;1.0;"2024-10-15 17:03:41"
9507;7;1388.0;"2024-10-15 17:04:08"
9508;8;151.0;"2024-10-15 17:04:08"
9509;10;1242136.0;"2024-10-15 17:04:08"
9510;9;369766.0;"2024-10-15 17:04:08"
9511;1;10.1;"2024-10-15 17:04:11"
9512;2;74.4;"2024-10-15 17:04:11"
9513;5;0.0;"2024-10-15 17:04:11"
9514;6;0.0;"2024-10-15 17:04:11"
9515;3;0.0;"2024-10-15 17:04:11"
9516;4;1.0;"2024-10-15 17:04:11"
9517;7;1388.0;"2024-10-15 17:04:39"
9518;8;152.0;"2024-10-15 17:04:39"
9519;10;1242441.0;"2024-10-15 17:04:39"
9520;9;370031.0;"2024-10-15 17:04:39"
9521;1;9.1;"2024-10-15 17:04:41"
9522;2;74.3;"2024-10-15 17:04:41"
9523;5;0.0;"2024-10-15 17:04:41"
9524;6;0.0;"2024-10-15 17:04:41"
9525;3;0.0;"2024-10-15 17:04:41"
9526;4;1.0;"2024-10-15 17:04:41"
9527;7;1389.0;"2024-10-15 17:05:09"
9528;8;153.0;"2024-10-15 17:05:09"
9529;10;1243235.0;"2024-10-15 17:05:09"
9530;9;370268.0;"2024-10-15 17:05:09"
9531;1;5.7;"2024-10-15 17:05:11"
9532;2;73.9;"2024-10-15 17:05:11"
9533;5;0.0;"2024-10-15 17:05:11"
9534;6;0.0;"2024-10-15 17:05:11"
9535;3;0.0;"2024-10-15 17:05:11"
9536;4;1.0;"2024-10-15 17:05:11"
9537;7;1389.0;"2024-10-15 17:05:40"
9538;8;153.0;"2024-10-15 17:05:40"
9539;10;1243391.0;"2024-10-15 17:05:40"
9540;9;370403.0;"2024-10-15 17:05:40"
9541;1;5.1;"2024-10-15 17:05:41"
9542;2;73.8;"2024-10-15 17:05:41"
9543;5;0.0;"2024-10-15 17:05:41"
9544;6;0.0;"2024-10-15 17:05:41"
9545;3;0.0;"2024-10-15 17:05:41"
9546;4;1.0;"2024-10-15 17:05:41"
9547;7;1389.0;"2024-10-15 17:06:10"
9548;8;153.0;"2024-10-15 17:06:10"
9549;10;1243620.0;"2024-10-15 17:06:10"
9550;9;370587.0;"2024-10-15 17:06:10"
9551;1;5.2;"2024-10-15 17:06:11"
9552;2;72.8;"2024-10-15 17:06:11"
9553;5;0.0;"2024-10-15 17:06:11"
9554;6;0.0;"2024-10-15 17:06:11"
9555;3;0.0;"2024-10-15 17:06:11"
9556;4;1.0;"2024-10-15 17:06:11"
9557;7;1390.0;"2024-10-15 17:06:41"
9558;8;153.0;"2024-10-15 17:06:41"
9559;10;1244723.0;"2024-10-15 17:06:41"
9560;9;371042.0;"2024-10-15 17:06:41"
9561;1;17.5;"2024-10-15 17:06:41"
9562;2;73.9;"2024-10-15 17:06:41"
9563;5;0.0;"2024-10-15 17:06:41"
9564;6;0.0;"2024-10-15 17:06:41"
9565;3;0.0;"2024-10-15 17:06:41"
9566;4;1.0;"2024-10-15 17:06:41"
9567;7;1391.0;"2024-10-15 17:07:11"
9568;8;154.0;"2024-10-15 17:07:11"
9569;10;1245834.0;"2024-10-15 17:07:11"
9570;9;371372.0;"2024-10-15 17:07:11"
9571;1;15.3;"2024-10-15 17:07:11"
9572;2;75.0;"2024-10-15 17:07:11"
9573;5;0.0;"2024-10-15 17:07:11"
9574;6;0.0;"2024-10-15 17:07:11"
9575;3;0.0;"2024-10-15 17:07:11"
9576;4;1.0;"2024-10-15 17:07:11"
9577;1;7.3;"2024-10-15 17:07:41"
9578;2;74.5;"2024-10-15 17:07:41"
9579;5;0.0;"2024-10-15 17:07:42"
9580;6;0.0;"2024-10-15 17:07:42"
9581;3;0.0;"2024-10-15 17:07:42"
9582;4;1.0;"2024-10-15 17:07:42"
9583;7;1392.0;"2024-10-15 17:07:42"
9584;8;154.0;"2024-10-15 17:07:42"
9585;10;1246785.0;"2024-10-15 17:07:42"
9586;9;371694.0;"2024-10-15 17:07:42"
9587;1;9.1;"2024-10-15 17:08:12"
9588;2;74.6;"2024-10-15 17:08:12"
9589;5;0.0;"2024-10-15 17:08:12"
9590;6;0.0;"2024-10-15 17:08:12"
9591;3;0.0;"2024-10-15 17:08:12"
9592;4;1.0;"2024-10-15 17:08:12"
9593;7;1393.0;"2024-10-15 17:08:12"
9594;8;154.0;"2024-10-15 17:08:12"
9595;10;1248072.0;"2024-10-15 17:08:12"
9596;9;372044.0;"2024-10-15 17:08:12"
9597;1;8.2;"2024-10-15 17:08:42"
9598;2;73.6;"2024-10-15 17:08:42"
9599;5;0.0;"2024-10-15 17:08:42"
9600;6;0.0;"2024-10-15 17:08:42"
9601;3;0.0;"2024-10-15 17:08:42"
9602;4;1.0;"2024-10-15 17:08:42"
9603;7;1394.0;"2024-10-15 17:08:43"
9604;8;155.0;"2024-10-15 17:08:43"
9605;10;1248634.0;"2024-10-15 17:08:43"
9606;9;372217.0;"2024-10-15 17:08:43"
9607;1;8.8;"2024-10-15 17:09:12"
9608;2;73.9;"2024-10-15 17:09:12"
9609;5;0.0;"2024-10-15 17:09:12"
9610;6;0.0;"2024-10-15 17:09:12"
9611;3;0.0;"2024-10-15 17:09:12"
9612;4;1.0;"2024-10-15 17:09:12"
9613;7;1394.0;"2024-10-15 17:09:13"
9614;8;155.0;"2024-10-15 17:09:13"
9615;10;1248763.0;"2024-10-15 17:09:13"
9616;9;372362.0;"2024-10-15 17:09:13"
9617;1;8.5;"2024-10-15 17:09:42"
9618;2;74.6;"2024-10-15 17:09:42"
9619;5;0.0;"2024-10-15 17:09:42"
9620;6;0.0;"2024-10-15 17:09:42"
9621;3;0.0;"2024-10-15 17:09:42"
9622;4;1.0;"2024-10-15 17:09:42"
9623;7;1394.0;"2024-10-15 17:09:44"
9624;8;155.0;"2024-10-15 17:09:44"
9625;10;1248863.0;"2024-10-15 17:09:44"
9626;9;372521.0;"2024-10-15 17:09:44"
9627;1;10.2;"2024-10-15 17:10:12"
9628;2;73.1;"2024-10-15 17:10:12"
9629;5;0.0;"2024-10-15 17:10:12"
9630;6;0.0;"2024-10-15 17:10:12"
9631;3;0.0;"2024-10-15 17:10:12"
9632;4;1.0;"2024-10-15 17:10:12"
9633;7;1394.0;"2024-10-15 17:10:14"
9634;8;155.0;"2024-10-15 17:10:14"
9635;10;1248968.0;"2024-10-15 17:10:14"
9636;9;372659.0;"2024-10-15 17:10:14"
9637;1;8.5;"2024-10-15 17:10:42"
9638;2;73.6;"2024-10-15 17:10:42"
9639;5;0.0;"2024-10-15 17:10:42"
9640;6;0.0;"2024-10-15 17:10:42"
9641;3;0.0;"2024-10-15 17:10:42"
9642;4;1.0;"2024-10-15 17:10:42"
9643;7;1394.0;"2024-10-15 17:10:45"
9644;8;156.0;"2024-10-15 17:10:45"
9645;10;1249692.0;"2024-10-15 17:10:45"
9646;9;373060.0;"2024-10-15 17:10:45"
9647;1;5.6;"2024-10-15 17:11:12"
9648;2;72.7;"2024-10-15 17:11:12"
9649;5;0.0;"2024-10-15 17:11:12"
9650;6;0.0;"2024-10-15 17:11:12"
9651;3;0.0;"2024-10-15 17:11:12"
9652;4;1.0;"2024-10-15 17:11:12"
9653;7;1395.0;"2024-10-15 17:11:15"
9654;8;156.0;"2024-10-15 17:11:15"
9655;10;1250940.0;"2024-10-15 17:11:15"
9656;9;373511.0;"2024-10-15 17:11:15"
9657;1;4.3;"2024-10-15 17:11:42"
9658;2;73.0;"2024-10-15 17:11:43"
9659;5;0.0;"2024-10-15 17:11:43"
9660;6;0.0;"2024-10-15 17:11:43"
9661;3;0.0;"2024-10-15 17:11:43"
9662;4;1.0;"2024-10-15 17:11:43"
9663;7;1396.0;"2024-10-15 17:11:46"
9664;8;156.0;"2024-10-15 17:11:46"
9665;10;1251970.0;"2024-10-15 17:11:46"
9666;9;373740.0;"2024-10-15 17:11:46"
9667;1;4.8;"2024-10-15 17:12:13"
